2023-07-01; 08:41:36; 00:27:59; Этикетировка; Настройка;
2023-07-08; 12:50:06; 00:16:04; Триблок; |Переход на новый акратофор,емкость;|
2023-07-08; 16:34:00; 00:31:38; Триблок; Обед;
2023-07-08; 14:23:20; 00:03:56; Этикетировка; |Замена контрэтикетки, этикетки, марки;|
2023-07-08; 17:32:21; 00:03:30; Этикетировка; |Замена контрэтикетки, этикетки, марки;|
2023-07-08; 14:15:27; 00:04:38; Этикетировка; Настройка;
2023-07-08; 13:41:08; 00:04:15; |Капсуляторная машина;| Настройка;
2023-07-08; 21:24:51; 00:04:40; Этикетировка; |Замена контрэтикетки, этикетки, марки;|
2023-07-09; 07:46:40; 00:16:18; Триблок; None;
2023-07-09; 03:56:39; 00:49:27; Триблок; Обед;
2023-07-08; 23:42:02; 00:04:53; Триблок; Настройка;
2023-07-08; 18:11:59; 00:17:35; Триблок; |Ремонт наливного крана;|
2023-07-09; 02:39:00; 00:06:00; Этикетировка; None;
2023-07-08; 22:19:38; 01:17:13; Триблок; |Переход по этикетке и в/м;|
2023-07-09; 06:09:03; 00:07:01; Триблок; Настройка;
2023-07-09; 05:45:56; 00:15:49; Триблок; |Переход по этикетке;|
2023-07-09; 07:32:53; 00:07:55; Триблок; None;
2023-07-09; 07:11:40; 00:14:40; Триблок; |Ремонт наливного крана;|
2023-07-08; 21:38:42; 00:04:59; Этикетировка; |Замена контрэтикетки, этикетки, марки;|
2023-07-08; 19:51:02; 00:13:32; |Мюзлёвочный аппарат;| Настройка;
2023-07-09; 13:28:04; 00:19:43; |Триблок розлива;| Настройка;
2023-07-09; 01:32:17; 00:04:44; Триблок; Настройка;
2023-07-09; 01:59:03; 00:08:31; Этикетировка; Настройка;
2023-07-09; 00:03:00; 00:42:05; Триблок; |Переход по этикетке и в/м;|
2023-07-09; 02:19:29; 00:03:32; Этикетировка; None;
2023-07-09; 16:34:00; 00:33:41; Триблок; Обед;
2023-07-09; 02:52:51; 00:03:38; Этикетировка; None;
2023-07-09; 15:52:19; 00:05:14; Этикетировка; None;
2023-07-09; 02:56:30; 00:09:04; Триблок; Настройка;
2023-07-09; 03:14:59; 00:22:26; |Мюзлёвочный аппарат;| |Поломка аппарата;|
2023-07-10; 03:54:41; 00:04:04; Триблок; |Замена рибона, коробочного стикера;|
2023-07-09; 05:13:24; 00:11:18; |Капсуляторная машина;| Настройка;
2023-07-09; 05:27:55; 00:11:38; |Капсуляторная машина;| Настройка;
2023-07-09; 06:19:04; 00:05:28; Триблок; None;
2023-07-09; 06:33:52; 00:11:04; Триблок; |Ремонт наливного крана;|
2023-07-09; 06:46:26; 00:06:41; Триблок; None;
2023-07-10; 00:03:00; 00:38:08; Триблок; |Открытие партии суточное;|
2023-07-09; 17:17:48; 00:28:06; Триблок; |Ремонт наливного крана;|
2023-07-09; 13:56:08; 00:04:28; |Мюзлёвочный аппарат;| Настройка;
2023-07-09; 16:29:11; 00:03:48; Триблок; Настройка;
2023-07-09; 17:50:41; 00:22:41; Триблок; |Ремонт наливного крана;|
2023-07-09; 10:06:13; 01:14:58; Триблок; |Переход по этикетке и в/м;|
2023-07-09; 18:10:29; 04:14:35; Переналадка; |Переход по этикетке, в/м и бутылке с мойкой (4 ч);|
2023-07-09; 13:19:52; 00:03:29; Этикетировка; Настройка;
2023-07-10; 01:07:06; 00:12:24; Триблок; Настройка;
2023-07-09; 14:26:27; 00:42:33; Триблок; |Переход на новый акратофор,емкость;|
2023-07-09; 22:59:12; 00:03:31; Принтер; |Замена рибона, коробочного стикера;|
2023-07-09; 11:44:38; 01:01:56; |Укладчик бутылок;| Настройка;
2023-07-09; 15:38:16; 00:08:45; Этикетировка; Настройка;
2023-07-09; 12:56:42; 00:04:15; Этикетировка; None;
2023-07-09; 08:04:00; 00:16:12; Триблок; |Ремонт наливного крана;|
2023-07-10; 02:29:47; 00:24:16; Триблок; |Поломка аппарата;|
2023-07-10; 03:50:18; 00:03:49; Этикетировка; |Замена контрэтикетки, этикетки, марки;|
2023-07-10; 07:29:44; 00:03:58; Этикетировка; |Замена контрэтикетки, этикетки, марки;|
2023-07-09; 15:11:06; 00:05:07; Триблок; |Поломка аппарата;|
2023-07-09; 23:10:40; 00:06:41; Триблок; Настройка;
2023-07-09; 23:41:08; 00:20:48; Триблок; |Закрытие партии суточное;|
2023-07-09; 22:25:27; 00:33:40; Этикетировка; |Настройка после переналадки;|
2023-07-23; 02:49:06; 00:06:34; Триблок; None;
2023-07-10; 04:01:14; 00:45:28; Триблок; Обед;
2023-07-10; 00:52:24; 00:11:12; |Этикетировочная машина;| Настройка;
2023-07-10; 19:37:26; 00:03:31; Этикетировка; |Замена контрэтикетки, этикетки, марки;|
2023-07-10; 06:40:24; 00:12:09; Принтер; |Настройка принтера даты;|
2023-07-11; 02:40:03; 00:04:01; |Мюзлёвочный аппарат;| Настройка;
2023-07-10; 01:23:06; 00:05:18; |Аппликатор  QR-кода;| |Замена QR;|
2023-07-10; 02:18:10; 00:05:12; Триблок; |Сбой в работе помарочн. учета;|
2023-07-10; 06:52:35; 00:07:05; Триблок; |Замена рибона, коробочного стикера;|
2023-07-10; 07:44:26; 00:18:31; Триблок; |Техническое обслуживание линии;|
2023-07-10; 08:03:59; 08:28:20; ТО; None;
2023-07-10; 16:31:03; 01:19:53; ТО; None;
2023-07-11; 05:21:10; 00:03:30; Этикетировка; |Замена контрэтикетки, этикетки, марки;|
2023-07-10; 23:40:05; 00:21:52; Триблок; |Закрытие партии суточное;|
2023-07-11; 06:02:15; 00:10:10; Триблок; |Ремонт наливного крана;|
2023-07-10; 19:44:46; 00:05:37; |Мюзлёвочный аппарат;| Настройка;
2023-07-11; 11:21:35; 00:09:53; |Мюзлёвочный аппарат;| Настройка;
2023-07-10; 23:21:15; 00:06:09; |Мюзлёвочный аппарат;| Настройка;
2023-07-10; 17:51:03; 00:33:29; |Мюзлёвочный аппарат;| |Поломка аппарата;|
2023-07-11; 10:47:34; 00:03:25; Этикетировка; |Замена контрэтикетки, этикетки, марки;|
2023-07-11; 09:13:19; 00:16:41; Этикетировка; |Настройка принтера даты;|
2023-07-10; 19:50:26; 00:19:36; Триблок; |Переход по партии;|
2023-07-10; 18:40:00; 00:11:59; |Мюзлёвочный аппарат;| |Поломка аппарата;|
2023-07-10; 22:58:44; 00:03:36; Этикетировка; |Замена контрэтикетки, этикетки, марки;|
2023-07-10; 18:25:18; 00:07:32; Триблок; Настройка;
2023-07-11; 00:03:00; 00:35:16; Триблок; |Открытие партии суточное;|
2023-07-10; 18:53:31; 00:05:19; Триблок; |Поломка аппарата;|
2023-07-11; 07:33:08; 00:08:03; Этикетировка; Настройка;
2023-07-10; 19:30:34; 00:05:59; Этикетировка; |Замена контрэтикетки, этикетки, марки;|
2023-07-10; 21:26:00; 00:08:28; |Мюзлёвочный аппарат;| |Поломка аппарата;|
2023-07-11; 15:40:07; 00:06:07; Этикетировка; Настройка;
2023-07-11; 08:34:55; 00:08:38; Триблок; Настройка;
2023-07-10; 21:08:55; 00:05:48; Принтер; |Замена рибона, коробочного стикера;|
2023-07-11; 06:41:12; 00:06:34; Триблок; Настройка;
2023-07-11; 00:43:58; 01:54:08; Триблок; ;
2023-07-11; 02:52:03; 00:19:23; Триблок; |Переход по этикетке и в/м;|
2023-07-11; 07:46:45; 00:10:31; |Этикетировочная машина;| |Порвалась к.этик, этикетка;|
2023-07-11; 11:11:50; 00:05:09; Этикетировка; |Замена контрэтикетки, этикетки, марки;|
2023-07-11; 15:46:14; 00:05:35; Триблок; |Ремонт наливного крана;|
2023-07-11; 09:30:01; 00:22:54; |Мюзлёвочный аппарат;| |Поломка аппарата;|
2023-07-11; 10:12:23; 00:12:10; |Мюзлёвочный аппарат;| Настройка;
2023-07-11; 12:00:37; 00:43:07; Этикетировка; Обед;
2023-07-11; 12:43:46; 01:57:15; |Мюзлёвочный аппарат;| |Поломка аппарата;|
2023-07-11; 16:13:07; 00:15:01; Триблок; |Ремонт наливного крана;|
2023-07-11; 16:28:25; 00:04:33; Триблок; Обед;
2023-07-12; 10:01:01; 00:03:34; Этикетировка; |Замена контрэтикетки, этикетки, марки;|
2023-07-12; 05:54:36; 00:14:34; |Элеватор пробки;| Настройка;
2023-07-12; 07:31:41; 00:06:42; Триблок; |Поломка аппарата;|
2023-07-12; 12:34:00; 00:07:53; Этикетировка; Настройка;
2023-07-12; 02:27:01; 00:13:27; |Этикетировочная машина;| |Переход по партии;|
2023-07-11; 16:34:00; 00:34:05; Триблок; Обед;
2023-07-12; 05:30:28; 00:04:12; Этикетировка; |Замена контрэтикетки, этикетки, марки;|
2023-07-12; 14:40:47; 00:22:25; |Этикетировочная машина;| Настройка;
2023-07-11; 17:31:12; 00:09:45; |Триблок розлива;| |Переход на новый акратофор,емкость;|
2023-07-12; 03:56:34; 00:36:37; Триблок; Обед;
2023-07-12; 02:19:02; 00:05:52; |Этикетировочная машина;| Настройка;
2023-07-11; 18:05:52; 00:08:28; |Мюзлёвочный аппарат;| Настройка;
2023-07-12; 07:23:05; 00:03:35; |Укладчик бутылок;| Настройка;
2023-07-12; 01:58:49; 00:06:54; Триблок; |Поломка аппарата;|
2023-07-12; 14:07:38; 00:33:07; Триблок; |Переход по этикетке;|
2023-07-11; 19:10:02; 00:06:58; |Мюзлёвочный аппарат;| Настройка;
2023-07-12; 01:25:55; 00:19:54; Этикетировка; Настройка;
2023-07-11; 19:55:31; 00:12:44; Триблок; None;
2023-07-12; 00:02:59; 00:46:32; Триблок; Обед;
2023-07-12; 07:45:01; 00:17:57; |Элеватор пробки;| |Поломка аппарата;|
2023-07-12; 11:28:10; 00:08:24; Триблок; Настройка;
2023-07-12; 12:11:39; 00:22:08; Этикетировка; Обед;
2023-07-12; 02:46:12; 00:04:34; |Мюзлёвочный аппарат;| Настройка;
2023-07-11; 22:19:56; 00:08:50; Этикетировка; Настройка;
2023-07-11; 22:57:51; 00:06:09; Триблок; Настройка;
2023-07-12; 11:23:26; 00:04:43; Этикетировка; |Настройка принтера даты;|
2023-07-12; 10:21:35; 00:04:58; |Групповой считыватель;| |Замена рибона, коробочного стикера;|
2023-07-11; 23:05:17; 00:25:17; Триблок; |Переход по этикетке и в/м;|
2023-07-11; 23:40:09; 00:21:50; Триблок; |Закрытие партии суточное;|
2023-07-12; 07:04:46; 00:03:49; |Капсуляторная машина;| Настройка;
2023-07-12; 12:47:39; 00:09:52; |Мюзлёвочный аппарат;| Настройка;
2023-07-12; 15:59:18; 00:04:14; |Этикетировочная машина;| |Замена контрэтикетки, этикетки, марки;|
2023-07-12; 10:45:03; 00:08:09; Этикетировка; |Настройка принтера даты;|
2023-07-12; 13:08:47; 00:08:42; |Мюзлёвочный аппарат;| Настройка;
2023-07-12; 14:03:18; 00:03:49; Этикетировка; |Замена контрэтикетки, этикетки, марки;|
2023-07-12; 08:25:00; 00:04:37; Этикетировка; |Замена контрэтикетки, этикетки, марки;|
2023-07-12; 09:07:31; 00:14:01; Триблок; |Ремонт наливного крана;|
2023-07-12; 15:46:12; 00:05:57; |Групповой считыватель;| |Сбой в работе помарочн. учета;|
2023-07-12; 20:50:47; 00:04:51; Этикетировка; Настройка;
2023-07-12; 20:58:34; 00:38:29; Триблок; |Поломка аппарата;|
2023-07-12; 16:25:43; 00:07:16; Триблок; Обед;
2023-07-13; 08:50:35; 01:05:38; Триблок; |Переход по этикетке и в/м;|
2023-07-13; 10:38:08; 00:04:10; |Этикетировочная машина;| |Замена контрэтикетки, этикетки, марки;|
2023-07-13; 05:57:16; 00:05:32; Триблок; |Поломка аппарата;|
2023-07-13; 07:29:15; 00:33:40; |Элеватор пробки;| |Поломка аппарата;|
2023-07-12; 16:34:00; 00:29:45; Триблок; Обед;
2023-07-13; 03:18:17; 00:03:38; |Капсуляторная машина;| Настройка;
2023-07-12; 22:16:31; 00:48:29; |Укладчик бутылок;| |Поломка аппарата;|
2023-07-13; 14:48:41; 00:06:29; |Заклейщик коробов;| Настройка;
2023-07-13; 11:53:22; 00:05:38; Принтер; |Замена рибона, коробочного стикера;|
2023-07-12; 17:18:14; 00:20:52; Триблок; |Переход по этикетке и в/м;|
2023-07-12; 23:13:35; 00:13:50; Триблок; |Поломка аппарата;|
2023-07-13; 06:10:01; 00:06:23; Триблок; |Поломка аппарата;|
2023-07-12; 17:04:05; 00:10:13; |Мюзлёвочный аппарат;| Настройка;
2023-07-12; 23:36:33; 00:25:24; Триблок; |Открытие партии суточное;|
2023-07-12; 18:01:02; 00:05:09; Триблок; Настройка;
2023-07-12; 18:33:22; 00:20:10; Триблок; Настройка;
2023-07-13; 03:59:34; 00:37:28; Этикетировка; |Поломка аппарата;|
2023-07-12; 18:54:54; 00:12:21; Триблок; |Переход по этикетке;|
2023-07-13; 06:25:08; 00:07:21; Триблок; |Ремонт наливного крана;|
2023-07-12; 19:37:28; 00:04:59; Этикетировка; |Замена контрэтикетки, этикетки, марки;|
2023-07-13; 14:55:10; 00:05:22; |Этикетировочная машина;| |Замена контрэтикетки, этикетки, марки;|
2023-07-12; 19:50:26; 00:37:26; Триблок; None;
2023-07-13; 04:48:53; 00:04:10; |Мюзлёвочный аппарат;| Настройка;
2023-07-13; 00:03:00; 00:36:01; Триблок; Обед;
2023-07-13; 07:09:18; 00:03:37; Этикетировка; Настройка;
2023-07-13; 04:53:04; 00:05:10; Триблок; |Ремонт наливного крана;|
2023-07-13; 01:22:20; 00:04:09; Этикетировка; Настройка;
2023-07-13; 13:41:32; 00:15:07; |Мюзлёвочный аппарат;| |Поломка аппарата;|
2023-07-13; 05:43:58; 00:05:33; Этикетировка; Настройка;
2023-07-13; 01:36:18; 00:03:27; Этикетировка; Настройка;
2023-07-13; 12:43:06; 00:10:48; Триблок; |Ремонт наливного крана;|
2023-07-13; 01:59:24; 00:03:43; Триблок; |Ремонт наливного крана;|
2023-07-13; 16:27:56; 00:05:03; Триблок; Настройка;
2023-07-13; 16:34:00; 00:30:56; Триблок; Обед;
2023-07-13; 02:31:07; 00:04:37; Принтер; |Настройка принтера даты;|
2023-07-13; 18:16:10; 00:11:04; Триблок; |Переход на новый акратофор,емкость;|
2023-07-13; 17:15:03; 00:27:28; Триблок; Настройка;
2023-07-13; 19:23:03; 00:03:46; |Этикетировочная машина;| |Замена контрэтикетки, этикетки, марки;|
2023-07-13; 20:54:39; 00:09:36; |Мюзлёвочный аппарат;| Настройка;
2023-07-13; 18:01:43; 00:09:07; Триблок; Настройка;
2023-07-13; 19:09:07; 00:11:13; Триблок; Настройка;
2023-07-14; 06:49:10; 00:10:27; Триблок; Настройка;
2023-07-13; 21:36:13; 00:03:24; |Групповой считыватель;| |Замена рибона, коробочного стикера;|
2023-07-14; 03:26:35; 00:03:32; Этикетировка; |Замена контрэтикетки, этикетки, марки;|
2023-07-13; 19:29:45; 00:06:45; Принтер; |Настройка принтера даты;|
2023-07-13; 19:58:34; 00:06:18; Этикетировка; Настройка;
2023-07-14; 04:35:04; 00:04:26; Этикетировка; Настройка;
2023-07-13; 21:57:39; 00:03:25; |Мюзлёвочный аппарат;| Настройка;
2023-07-14; 04:41:14; 00:12:03; Этикетировка; Настройка;
2023-07-14; 02:15:14; 00:04:34; Этикетировка; Настройка;
2023-07-14; 03:43:05; 00:07:17; Триблок; Настройка;
2023-07-14; 04:23:56; 00:03:53; |Этикетировочная машина;| |Замена контрэтикетки, этикетки, марки;|
2023-07-14; 05:47:10; 00:03:54; Этикетировка; |Замена контрэтикетки, этикетки, марки;|
2023-07-13; 22:14:44; 00:06:46; |Укладчик бутылок;| Настройка;
2023-07-13; 22:32:37; 00:06:49; |Укладчик бутылок;| Настройка;
2023-07-14; 07:10:05; 00:05:40; Триблок; Настройка;
2023-07-14; 05:20:26; 00:03:41; |Укладчик бутылок;| Настройка;
2023-07-13; 22:44:55; 00:04:40; Этикетировка; |Замена контрэтикетки, этикетки, марки;|
2023-07-14; 05:03:28; 00:05:34; |Групповой считыватель;| |Замена рибона, коробочного стикера;|
2023-07-14; 02:24:22; 00:05:15; |Капсуляторная машина;| Настройка;
2023-07-13; 22:52:19; 00:03:58; Принтер; |Настройка принтера даты;|
2023-07-13; 20:14:09; 00:05:41; Триблок; Настройка;
2023-07-14; 07:58:46; 00:04:12; Этикетировка; |Замена контрэтикетки, этикетки, марки;|
2023-07-13; 20:21:05; 00:04:46; |Мюзлёвочный аппарат;| Настройка;
2023-07-14; 03:55:30; 00:04:43; |Укладчик бутылок;| Настройка;
2023-07-13; 23:39:47; 00:22:11; Триблок; Обед;
2023-07-13; 20:47:53; 00:06:41; Этикетировка; |Замена контрэтикетки, этикетки, марки;|
2023-07-14; 02:34:43; 00:03:56; Этикетировка; |Замена контрэтикетки, этикетки, марки;|
2023-07-14; 09:50:47; 00:06:52; Этикетировка; Настройка;
2023-07-14; 02:38:39; 00:09:34; Триблок; Настройка;
2023-07-14; 10:48:52; 00:16:00; Триблок; |Переход на новый акратофор,емкость;|
2023-07-14; 09:11:11; 00:03:44; |Этикетировочная машина;| |Замена контрэтикетки, этикетки, марки;|
2023-07-14; 00:20:34; 00:23:16; Триблок; Обед;
2023-07-14; 01:53:17; 00:04:06; Этикетировка; |Замена контрэтикетки, этикетки, марки;|
2023-07-23; 07:13:55; 00:07:08; Триблок; None;
2023-07-14; 08:07:29; 00:05:18; Этикетировка; |Настройка принтера даты;|
2023-07-14; 11:58:33; 00:09:24; Триблок; Настройка;
2023-07-14; 20:46:03; 00:05:17; |Мюзлёвочный аппарат;| Настройка;
2023-07-15; 07:12:15; 00:04:19; Этикетировка; |Замена контрэтикетки, этикетки, марки;|
2023-07-14; 13:32:02; 00:03:24; Этикетировка; |Замена контрэтикетки, этикетки, марки;|
2023-07-14; 08:25:50; 00:04:48; Триблок; Настройка;
2023-07-14; 13:03:41; 00:04:52; |Капсуляторная машина;| Настройка;
2023-07-14; 21:38:22; 00:04:49; |Групповой считыватель;| |Замена рибона, коробочного стикера;|
2023-07-14; 14:15:10; 00:04:00; |Аппликатор  QR-кода;| |Замена QR;|
2023-07-14; 14:05:53; 00:07:15; |Триблок розлива;| |Ремонт наливного крана;|
2023-07-15; 15:22:28; 00:15:15; Триблок; |Переход на новый акратофор,емкость;|
2023-07-14; 22:28:57; 00:09:08; Этикетировка; Настройка;
2023-07-15; 02:26:52; 00:04:31; Триблок; Настройка;
2023-07-14; 16:29:29; 00:03:29; Триблок; |Замена контрэтикетки, этикетки, марки;|
2023-07-15; 03:18:46; 00:05:32; Этикетировка; |Замена контрэтикетки, этикетки, марки;|
2023-07-14; 22:53:42; 00:05:22; Принтер; |Настройка принтера даты;|
2023-07-15; 00:58:50; 00:11:16; |Мюзлёвочный аппарат;| Настройка;
2023-07-14; 23:30:39; 00:31:19; Триблок; Обед;
2023-07-15; 09:26:05; 00:20:40; Триблок; |Ремонт наливного крана;|
2023-07-14; 16:33:59; 00:34:36; Триблок; Обед;
2023-07-15; 03:58:20; 00:39:17; Триблок; Обед;
2023-07-14; 18:09:24; 00:04:10; Триблок; Настройка;
2023-07-15; 06:40:30; 00:13:49; |Укладчик бутылок;| Настройка;
2023-07-14; 18:42:18; 00:26:58; Триблок; |Переход на новый акратофор,емкость;|
2023-07-15; 05:07:29; 00:07:15; Принтер; |Настройка принтера даты;|
2023-07-15; 11:29:25; 00:30:43; Триблок; |Поломка аппарата;|
2023-07-15; 08:33:19; 00:03:58; |Мюзлёвочный аппарат;| Настройка;
2023-07-15; 05:57:43; 00:06:04; Этикетировка; |Замена контрэтикетки, этикетки, марки;|
2023-07-15; 05:44:50; 00:06:25; Этикетировка; Настройка;
2023-07-15; 01:10:32; 00:19:24; Триблок; |Поломка аппарата;|
2023-07-15; 09:03:51; 00:03:25; Этикетировка; Настройка;
2023-07-15; 12:22:16; 00:06:16; Этикетировка; Настройка;
2023-07-15; 00:03:00; 00:36:22; Триблок; Обед;
2023-07-15; 05:52:33; 00:05:06; |Капсуляторная машина;| Настройка;
2023-07-15; 01:43:29; 00:35:32; Триблок; |Переход по этикетке и в/м;|
2023-07-14; 19:53:12; 00:04:27; Триблок; None;
2023-07-14; 20:07:51; 00:04:40; |Этикетировочная машина;| |Замена контрэтикетки, этикетки, марки;|
2023-07-15; 11:08:54; 00:07:12; Триблок; |Поломка аппарата;|
2023-07-15; 16:27:25; 00:05:34; |Мюзлёвочный аппарат;| Настройка;
2023-07-15; 16:34:00; 00:34:06; Триблок; Обед;
2023-07-23; 03:51:35; 00:06:52; Триблок; None;
2023-07-16; 04:04:26; 00:04:27; |Заклейщик коробов;| Настройка;
2023-07-15; 19:53:47; 00:06:06; |Этикетировочная машина;| Настройка;
2023-07-16; 01:50:17; 00:03:30; Этикетировка; |Замена контрэтикетки, этикетки, марки;|
2023-07-16; 10:07:56; 00:04:35; |Капсуляторная машина;| Настройка;
2023-07-15; 20:23:34; 00:04:06; |Этикетировочная машина;| |Замена контрэтикетки, этикетки, марки;|
2023-07-16; 07:18:02; 00:05:24; Этикетировка; Настройка;
2023-07-15; 10:48:15; 00:14:28; |Групповой считыватель;| |Сбой в работе помарочн. учета;|
2023-07-15; 12:43:55; 00:56:23; Триблок; |Поломка аппарата;|
2023-07-15; 14:28:56; 00:06:10; |Элеватор пробки;| |Поломка аппарата;|
2023-07-15; 15:39:03; 00:04:38; Триблок; Настройка;
2023-07-15; 16:08:41; 00:08:06; Этикетировка; |Настройка принтера даты;|
2023-07-16; 05:10:54; 00:06:01; |Аппликатор  QR-кода;| |Замена QR;|
2023-07-15; 17:30:19; 00:06:05; Этикетировка; Настройка;
2023-07-16; 02:07:40; 00:03:55; Принтер; |Замена рибона, коробочного стикера;|
2023-07-15; 17:39:59; 00:04:56; |Мюзлёвочный аппарат;| Настройка;
2023-07-15; 18:38:21; 00:04:38; Триблок; Настройка;
2023-07-16; 09:22:12; 00:04:38; |Элеватор пробки;| Настройка;
2023-07-15; 19:19:10; 00:05:58; Принтер; |Настройка принтера даты;|
2023-07-15; 23:36:45; 00:25:12; Триблок; |Закрытие партии суточное;|
2023-07-15; 19:25:09; 00:04:17; |Групповой считыватель;| |Сбой в работе помарочн. учета;|
2023-07-16; 02:37:32; 00:05:14; |Укладчик бутылок;| Настройка;
2023-07-15; 20:54:48; 00:10:57; Принтер; |Сбой в работе помарочн. учета;|
2023-07-16; 00:03:00; 00:37:14; Триблок; |Открытие партии суточное;|
2023-07-16; 10:16:54; 00:08:00; |Этикетировочная машина;| Настройка;
2023-07-15; 22:16:11; 00:04:40; Этикетировка; |Замена контрэтикетки, этикетки, марки;|
2023-07-16; 12:14:50; 00:05:50; Этикетировка; Настройка;
2023-07-16; 05:38:14; 00:13:03; Триблок; |Переход на новый акратофор,емкость;|
2023-07-15; 22:25:12; 00:05:52; Этикетировка; Настройка;
2023-07-16; 02:55:27; 00:05:45; |Капсуляторная машина;| Настройка;
2023-07-15; 21:28:57; 00:06:57; Триблок; |Ремонт наливного крана;|
2023-07-16; 07:56:43; 00:06:15; Триблок; Настройка;
2023-07-16; 08:30:16; 00:04:38; Триблок; Настройка;
2023-07-16; 06:20:54; 00:03:32; Этикетировка; |Замена контрэтикетки, этикетки, марки;|
2023-07-16; 11:01:33; 00:04:06; |Мюзлёвочный аппарат;| Настройка;
